video_id,comment,clean_comment,score,label,label_id
lM-QZ4uCXuk,OKE JADI KALO ADA TUGAS LEWAT YOUTUBE GAK BISA KENA BLOKIR KITA IKUTIN PEMERINTAH JANGAN KERJAKAN PR NANTI GURU KITA BERTANYA KENAPA GAK LEWAT YOUTUBE KAN DI BLOKIR BU GURU LALU BIKIN LAH DEMO KE 2 😂😂,oke jadi kalo ada tugas lewat youtube gak bisa kena blokir kita ikutin pemerintah jangan kerjakan pr nanti guru kita bertanya kenapa gak lewat youtube kan di blokir bu guru lalu bikin lah demo ke 2,-10,negative,0
lM-QZ4uCXuk,lu gak tau Roblox ya? dulu buat belajar tapi makin lama pindah ke game tapi hal kreasi masih ada!,lu gak tau roblox ya dulu buat belajar tapi makin lama pindah ke game tapi hal kreasi masih ada,9,positive,1
lM-QZ4uCXuk,bagaimana dengan YouTube?! anak anak mencari tutorial untuk hal hal yang ingin anak anak lakukan!.,bagaimana dengan youtube anak anak mencari tutorial untuk hal hal yang ingin anak anak lakukan,-20,negative,0
lM-QZ4uCXuk,Kalau YouTube dihapus dan semuanya dihapus kecuali yang tidak ibu sebut cari dulu aja nggak papa terus balikannya lagi sekarang terus kenapa dari dulu ada benjol ada judi online itu kenapa enggak dihapus dimusnahkan 🤨🤨🤨,kalau youtube dihapus dan semuanya dihapus kecuali yang tidak ibu sebut cari dulu aja nggak papa terus balikannya lagi sekarang terus kenapa dari dulu ada benjol ada judi online itu kenapa enggak dihapus dimusnahkan,-33,negative,0
lM-QZ4uCXuk,Kenapa Roblox kena. Lu gak ngerti kah kenapa Roblox membatasi chat dengan cara verifikasi akun agar tidak ada yang berkata kata kasar atau chat chat yang tidak pantas. Apa lagi Roblox itu bukan plaform game doang Roblox itu guna untuk kreasi bikin game sendiri sama bisa bersosialisasi dengan orang orang,kenapa roblox kena lu gak ngerti kah kenapa roblox membatasi chat dengan cara verifikasi akun agar tidak ada yang berkata kata kasar atau chat chat yang tidak pantas apa lagi roblox itu bukan plaform game doang roblox itu guna untuk kreasi bikin game sendiri sama bisa bersosialisasi dengan orang orang,-18,negative,0
lM-QZ4uCXuk,"Wahh pinter bgt ya main blokir sosmed, sini udh berkarya udh berusaha jadi konten kreator malah di blokir, maksa bgt buat kita jadi pinter, tau gue klo lo bener tapi cara lo salah, misal wa lo blokir, gimana anak2 yang ngerantau mau ngehubungin ortu nya?, masa sini suruh belajar terus? Disini juga butuh hiburan!, terus sekarang roblox, game kyk gitu knp lo blokir? Map nya yang ga senonoh atau player nya? Klo map atau player nya ga senonoh lo blokir aja mereka yang salah, kita yang ga salah dan main bener malah di blokir, mikir ga?, hp buat apa hah klo semua medsos lo batasi, sisa in satu kek<br>Mau yt, tiktok, ig, Facebook dll, itu sisa in! Ga ush lo ambil semua buat di blok, otak kok kek ajg<br>Ajg aja masih pinter, kalian klo mau hujat gue gpp, hujat aja semau kalian, lo klo iri sama negara china yang siswa-siswi nya yang belajar terus, ga ush gini cara nya! Toloo bgt jadi pemerintah, tahun kemarin buat masalah pajak naik, sekarang blokir medsos",wahh pinter bgt ya main blokir sosmed sini udh berkarya udh berusaha jadi konten kreator malah di blokir maksa bgt buat kita jadi pinter tau gue klo lo bener tapi cara lo salah misal wa lo blokir gimana anak2 yang ngerantau mau ngehubungin ortu nya masa sini suruh belajar terus disini juga butuh hiburan terus sekarang roblox game kyk gitu knp lo blokir map nya yang ga senonoh atau player nya klo map atau player nya ga senonoh lo blokir aja mereka yang salah kita yang ga salah dan main bener malah di blokir mikir ga hp buat apa hah klo semua medsos lo batasi sisa in satu kek mau yt tiktok ig facebook dll itu sisa in ga ush lo ambil semua buat di blok otak kok kek ajg ajg aja masih pinter kalian klo mau hujat gue gpp hujat aja semau kalian lo klo iri sama negara china yang siswa siswi nya yang belajar terus ga ush gini cara nya toloo bgt jadi pemerintah tahun kemarin buat masalah pajak naik sekarang blokir medsos,-109,negative,0
lM-QZ4uCXuk,Atur juga akun yg mmbuat berita hoax bu. Bnyk akun yg jd akun berita dadakan. Minal klo mau biat berita ada izin nya,atur juga akun yg mmbuat berita hoax bu bnyk akun yg jd akun berita dadakan minal klo mau biat berita ada izin nya,-29,negative,0
lM-QZ4uCXuk,Hiburan kita itu kita juga gak main 24/7 kalo disuruh stop kami nurut juga.,hiburan kita itu kita juga gak main 24 7 kalo disuruh stop kami nurut juga,-5,negative,0
lM-QZ4uCXuk,kita mau demontrasi kayak gini 👹👹,kita mau demontrasi kayak gini,-4,negative,0
lM-QZ4uCXuk,"Bagaimana jika anak menyamarkan Usia akun tersebut?<br><br>Saran saya pemerintah jangan  hanya memblokir akun anak dibawah umur, tapi pemerintah juga harus  memblokir semua konten&quot; yang berpotensi menampilkan dan mengarah ke Exploitasi anak dibawah umur seperti konten bernuansa sexsis dan pornografi tapi menampilkan anak dibawah umur. <b>Yang seringkali akun-akun medsos ini dimiliki dan dibuat  oleh orang dewasa bukan oleh anak dibawah umur.</b>",bagaimana jika anak menyamarkan usia akun tersebut saran saya pemerintah jangan hanya memblokir akun anak dibawah umur tapi pemerintah juga harus memblokir semua konten yang berpotensi menampilkan dan mengarah ke exploitasi anak dibawah umur seperti konten bernuansa sexsis dan pornografi tapi menampilkan anak dibawah umur yang seringkali akun akun medsos ini dimiliki dan dibuat oleh orang dewasa bukan oleh anak dibawah umur,-61,negative,0
lM-QZ4uCXuk,mantap bu.. btw itu giginya pyutih amat..,mantap bu btw itu giginya pyutih amat,7,positive,1
lM-QZ4uCXuk,mantap..,mantap,5,positive,1
lM-QZ4uCXuk,"Tapi jangan di hapus juga😢 kami gak bisa ngirim tugas lagi di Instagram dan juga kami gak bisa liat tutorial tanpa YouTube, kadang kadang orang tua juga ada yang gak bisa ,ada juga sibuk sehingga anak juga pengen melonggarkan pikiran mereka walau sendiri an menggunakan medsos",tapi jangan di hapus juga kami gak bisa ngirim tugas lagi di instagram dan juga kami gak bisa liat tutorial tanpa youtube kadang kadang orang tua juga ada yang gak bisa ada juga sibuk sehingga anak juga pengen melonggarkan pikiran mereka walau sendiri an menggunakan medsos,-34,negative,0
lM-QZ4uCXuk,Gak setuju 😏,gak setuju,3,positive,1
lM-QZ4uCXuk,Mantap.. tolong diimbangi juga dengan peningkatan SDM guru,mantap tolong diimbangi juga dengan peningkatan sdm guru,6,positive,1
lM-QZ4uCXuk,Alhamdulillah❤,alhamdulillah,5,positive,1
lM-QZ4uCXuk,Bravo ibu KOMONDIGI ....<br>Mengurangi segala nya ...demi masa depan anak ....sangat setuju,bravo ibu komondigi mengurangi segala nya demi masa depan anak sangat setuju,-11,negative,0
lM-QZ4uCXuk,"Terima kasih Ibu Menteri Meutia, you will be remember as one of among very few people who understand the children&#39;s mental health matter.❤❤🎉❤",terima kasih ibu menteri meutia you will be remember as one of among very few people who understand the children s mental health matter,6,positive,1
lM-QZ4uCXuk,Bgmn medsos mengetahui seorang itu masih anak di bawah 16th?,bgmn medsos mengetahui seorang itu masih anak di bawah 16th,-5,negative,0
lM-QZ4uCXuk,Setuju<br>Bgmn dg pihak sekolah dimana gurunya ketika memberi pekerjaan rumah hanya melalui apk WhatsApp Grup ?,setuju bgmn dg pihak sekolah dimana gurunya ketika memberi pekerjaan rumah hanya melalui apk whatsapp grup,-3,negative,0
lM-QZ4uCXuk,TIDAK TAU YA ATAU PURA2 TUDAK TAU DARI FPR YA BAGUSIN DULU DIRIMU OKE,tidak tau ya atau pura2 tudak tau dari fpr ya bagusin dulu dirimu oke,1,positive,1
KIH6ZXRp9g0,Tapi kalo Facebook di hapus orang tua juga tidak bisa dong,tapi kalo facebook di hapus orang tua juga tidak bisa dong,-12,negative,0
KIH6ZXRp9g0,Bukanya bikin anak tambah pintar malah nambah strees setidaknya jangan mengajarkan anak-anak seperti itu itu bisa membuat anak-anak tambah tidak lagi semangat sekolah dan anak-anak bisa menjadi memikirkan aplikasi seperti Roblox tiktok dan yang paling di ngeluh-ngeluhin adalah YouTube banyak yang bilang setidaknya jangann YouTube itu cara salah mengajarkan anak-anak itu bisa menjadi tidak semangat dan menjadi tambah tidak semangat apa lagi Roblox dan YouTube di blokir pada sedih anak-anak cara salah mengajarkan anak-anak,bukanya bikin anak tambah pintar malah nambah strees setidaknya jangan mengajarkan anak anak seperti itu itu bisa membuat anak anak tambah tidak lagi semangat sekolah dan anak anak bisa menjadi memikirkan aplikasi seperti roblox tiktok dan yang paling di ngeluh ngeluhin adalah youtube banyak yang bilang setidaknya jangann youtube itu cara salah mengajarkan anak anak itu bisa menjadi tidak semangat dan menjadi tambah tidak semangat apa lagi roblox dan youtube di blokir pada sedih anak anak cara salah mengajarkan anak anak,-102,negative,0
KIH6ZXRp9g0,Setuju dgn aturan ini,setuju dgn aturan ini,-3,negative,0
KIH6ZXRp9g0,Buat apa gw punya hp,buat apa gw punya hp,1,positive,1
KIH6ZXRp9g0,Plisssss youtube roblox jangan 😭😭😭,plisssss youtube roblox jangan,-3,negative,0
KIH6ZXRp9g0,"Tidak, Kenapa Harus 28 Maret, Aku Itu Animators Konten😢",tidak kenapa harus 28 maret aku itu animators konten,-13,negative,0
KIH6ZXRp9g0,Judol korupsi aja gua diurusin,judol korupsi aja gua diurusin,-6,negative,0
KIH6ZXRp9g0,Ah berak. Judol noh tutup,ah berak judol noh tutup,-6,negative,0
KIH6ZXRp9g0,Nh baru pejabat yg peduli SMA masyarakat,nh baru pejabat yg peduli sma masyarakat,-4,negative,0
KIH6ZXRp9g0,"Untung anak Aku gak megang hp , mungkin setelah lewat umur 10 Baru kukasih hp jumat Dan sabtu saja,",untung anak aku gak megang hp mungkin setelah lewat umur 10 baru kukasih hp jumat dan sabtu saja,-14,negative,0
KIH6ZXRp9g0,Mulai main bredel media,mulai main bredel media,-1,negative,0
OBb8iLYgMu4,Pembohong,pembohong,-4,negative,0
OBb8iLYgMu4,Jangan pilih aku ngamau,jangan pilih aku ngamau,-6,negative,0
OBb8iLYgMu4,Yang tim bohong <br>👇👇,yang tim bohong,-14,negative,0
OBb8iLYgMu4,Judi online slot yg lebih berbahaya,judi online slot yg lebih berbahaya,-3,negative,0
OBb8iLYgMu4,Itu booong aku masih ada roblox dan yutub😂😂😂😂😂😂😡😡,itu booong aku masih ada roblox dan yutub,-6,negative,0
OBb8iLYgMu4,Masik lama,masik lama,-4,negative,0
OBb8iLYgMu4,lah ini udah April  Roblox masih ada,lah ini udah april roblox masih ada,-3,negative,0
OBb8iLYgMu4,Jangan pelis 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,jangan pelis,-3,negative,0
OBb8iLYgMu4,Kalau Roblox dihapus yuk kembali ke pkxd,kalau roblox dihapus yuk kembali ke pkxd,3,positive,1
OBb8iLYgMu4,Aku,aku,-1,negative,0
OBb8iLYgMu4,Woyyyy jangan woi,woyyyy jangan woi,-3,negative,0
OBb8iLYgMu4,Ngatur dunia jirr,ngatur dunia jirr,-2,negative,0
OBb8iLYgMu4,Boong,boong,-4,negative,0
OBb8iLYgMu4,"408 Maret Roblox mau dihapus, 😭😭😭😭😭😭🥹😭🥹😭🥹😭🥹😭🥹😭🥹😭🥹🥹😭😭🥹🥹😭😭",408 maret roblox mau dihapus,-1,negative,0
OBb8iLYgMu4,Bohong itu aku masih bisa,bohong itu aku masih bisa,-8,negative,0
OBb8iLYgMu4,aku udah di ben,aku udah di ben,-1,negative,0
OBb8iLYgMu4,dema demo masih kecil udah demo,dema demo masih kecil udah demo,-9,negative,0
OBb8iLYgMu4,Boong itu gak di tutup kok,boong itu gak di tutup kok,-8,negative,0
OBb8iLYgMu4,hoax<br>👇,hoax,-5,negative,0
OBb8iLYgMu4,Aku gak setuju,aku gak setuju,2,positive,1
OBb8iLYgMu4,Roblox punya aturan baru😊😊😊😊😊😅😅😅😂😂😂,roblox punya aturan baru,3,positive,1
OBb8iLYgMu4,Apalah dasar pembohong lo ternyata roblox gak di blokir jing tolol jing dasar pembohong,apalah dasar pembohong lo ternyata roblox gak di blokir jing tolol jing dasar pembohong,-18,negative,0
OBb8iLYgMu4,Ayo kita demo,ayo kita demo,1,positive,1
OBb8iLYgMu4,perintah jelek,perintah jelek,-5,negative,0
OBb8iLYgMu4,Oi pemerinta  demo yok,oi pemerinta demo yok,-3,negative,0
OBb8iLYgMu4,Bahasa nya depan apa,bahasa nya depan apa,-7,negative,0
OBb8iLYgMu4,Hoax hoax,hoax hoax,-10,negative,0
OBb8iLYgMu4,Kue sepele kue sepele,kue sepele kue sepele,-8,negative,0
OBb8iLYgMu4,Lu itu sokngatur 🤬🤬🤬🤬🤬🤬💩,lu itu sokngatur,-2,negative,0
OBb8iLYgMu4,woi pemerintah kenapa kau banned Roblox dia cuma pengen seru seruan waktu itu gak bisa chat sekarang malah jadi parah,woi pemerintah kenapa kau banned roblox dia cuma pengen seru seruan waktu itu gak bisa chat sekarang malah jadi parah,-19,negative,0
OBb8iLYgMu4,"Orang yang lihat youtube itu para bocil sejati yang kaya kalo ada orang yang lagi ngonten susah gitu banyak bocil yang bilang &quot;ayo kak semangat kita dukung kakak&quot; <br>Terus kalo di hapus youtube nya semua bocil ga ada siapa yang like, subscribe dan follow gitu? Orang tua? Mana ada orang tua like subscribe gitu ujung² nya like nya dikit<br>Kalo youtube di hapus buat bocil<br>Udah ga ada orang terkenal lagi karna followers aja dikit subscribe pun sama aja🙂",orang yang lihat youtube itu para bocil sejati yang kaya kalo ada orang yang lagi ngonten susah gitu banyak bocil yang bilang ayo kak semangat kita dukung kakak terus kalo di hapus youtube nya semua bocil ga ada siapa yang like subscribe dan follow gitu orang tua mana ada orang tua like subscribe gitu ujung nya like nya dikit kalo youtube di hapus buat bocil udah ga ada orang terkenal lagi karna followers aja dikit subscribe pun sama aja,-48,negative,0
OBb8iLYgMu4,Judi aja belum diberesin,judi aja belum diberesin,1,positive,1
OBb8iLYgMu4,aku tidak setuju huuuuuuuuuuuuuuuu,aku tidak setuju huuuuuuuuuuuuuuuu,-3,negative,0
OBb8iLYgMu4,Woi itu cuman hoax Kamu ngapain dah bikin berita kayak gitu bikin aku marah nggak sih,woi itu cuman hoax kamu ngapain dah bikin berita kayak gitu bikin aku marah nggak sih,-26,negative,0
OBb8iLYgMu4,plis 😢 jangan😭😭😭😭😭😭,plis jangan,-3,negative,0
OBb8iLYgMu4,Dasar pemerintah oon,dasar pemerintah oon,-5,negative,0
OBb8iLYgMu4,Udah tanggal 31 belum ke bane,udah tanggal 31 belum ke bane,-4,negative,0
OBb8iLYgMu4,Pemerintah anjing goblok,pemerintah anjing goblok,-9,negative,0
OBb8iLYgMu4,Demo demo,demo demo,-6,negative,0
OBb8iLYgMu4,demo demo demo biar anak anak bahagia untuk bermain gang setuju demo,demo demo demo biar anak anak bahagia untuk bermain gang setuju demo,-29,negative,0
OBb8iLYgMu4,Jahat lu 😢😢,jahat lu,-4,negative,0
OBb8iLYgMu4,Maaf ya jika belum percaya soalnya aku itu belum di banned😅,maaf ya jika belum percaya soalnya aku itu belum di banned,-1,negative,0
OBb8iLYgMu4,Pura-pura gak dengar apa apa gak denger  kita juga kan butuh media sosial masa gitu sih yang tdk setuju  media sosial di hapus ngumpul😡😡😡😡😡😡👊👊👊👊👊👊👊🙄🙄🙄🙄🙄😒😒😒😏😏<br>👇<br>👇<br>👇<br>👇<br>👇,pura pura gak dengar apa apa gak denger kita juga kan butuh media sosial masa gitu sih yang tdk setuju media sosial di hapus ngumpul,-13,negative,0
OBb8iLYgMu4,Siapa yang tidak setuju 👎,siapa yang tidak setuju,-9,negative,0
OBb8iLYgMu4,Pemerintah aku maunya hapus mobile legend karena petugasnya curang,pemerintah aku maunya hapus mobile legend karena petugasnya curang,-13,negative,0
OBb8iLYgMu4,Woi lu hoax ya rumah pembohong coy,woi lu hoax ya rumah pembohong coy,-2,negative,0
OBb8iLYgMu4,semuanya suka main roblox,semuanya suka main roblox,-6,negative,0
OBb8iLYgMu4,FF Harus ya,ff harus ya,-1,negative,0
OBb8iLYgMu4,Roblox Tik tok YouTube sekarang nggak bisa ketemu lagi katanya itu bohongan loh kalian percaya nggak sih,roblox tik tok youtube sekarang nggak bisa ketemu lagi katanya itu bohongan loh kalian percaya nggak sih,-9,negative,0
OBb8iLYgMu4,anak anak gimana kalo bosen😡😡😡😡😡😡,anak anak gimana kalo bosen,-10,negative,0
OBb8iLYgMu4,Hoax🎉,hoax,-5,negative,0
OBb8iLYgMu4,Apa-apa kupu-kupu,apa apa kupu kupu,-6,negative,0
OBb8iLYgMu4,Ayo demo ngentod,ayo demo ngentod,1,positive,1
OBb8iLYgMu4,Hoxs sekarak aja udah tangal 30,hoxs sekarak aja udah tangal 30,1,positive,1
OBb8iLYgMu4,gays ini hoax roblox tidak diblokir,gays ini hoax roblox tidak diblokir,-10,negative,0
OBb8iLYgMu4,Siapa nonton tanggal 30 maret kumpul ya,siapa nonton tanggal 30 maret kumpul ya,-2,negative,0
OBb8iLYgMu4,Hoax lu tolol gw aja masih bisa buka Roblox ini udah lewat dari 28 Maret bego,hoax lu tolol gw aja masih bisa buka roblox ini udah lewat dari 28 maret bego,-20,negative,0
OBb8iLYgMu4,Pemerintah<br>Anjing,pemerintah anjing,-4,negative,0
OBb8iLYgMu4,Sosmed iyaa judi korup kagakkk demooo demmmooooo,sosmed iyaa judi korup kagakkk demooo demmmooooo,-5,negative,0
TdyE62mSXx0,Untung aja kagak diblokir tapi Roblox diblokir kagak guys,untung aja kagak diblokir tapi roblox diblokir kagak guys,-5,negative,0
TdyE62mSXx0,mantap😂,mantap,5,positive,1
TdyE62mSXx0,uu memang dia anu nyien Roblox dia ulah ikut campur 👿👿👿👿👿,uu memang dia anu nyien roblox dia ulah ikut campur,-12,negative,0
TdyE62mSXx0,demo,demo,-3,negative,0
TdyE62mSXx0,Hapus nih bosen godong 😂🖕,hapus nih bosen godong,-7,negative,0
TdyE62mSXx0,Judol kok gak diblokir? Gak adil banget!!,judol kok gak diblokir gak adil banget,4,positive,1
TdyE62mSXx0,Patung aja aku sudah hapus Roblox dan Tik Tok,patung aja aku sudah hapus roblox dan tik tok,-8,negative,0
TdyE62mSXx0,Yang gk mu roblox nah di belokir <br>👇,yang gk mu roblox nah di belokir,-5,negative,0
TdyE62mSXx0,Buat otak anak ga baik,buat otak anak ga baik,-4,negative,0
TdyE62mSXx0,Woi bisa nggak jadi blokir 😡 Meutya hafid itu bodoh,woi bisa nggak jadi blokir meutya hafid itu bodoh,-6,negative,0
TdyE62mSXx0,Kalau ada orang tua pacar akan muncul kedatangan buat anak-anak dan menangis jadi marah engkau itu membuatku jadi merah apakah yang dimaksud dengan 😡,kalau ada orang tua pacar akan muncul kedatangan buat anak anak dan menangis jadi marah engkau itu membuatku jadi merah apakah yang dimaksud dengan,-47,negative,0
TdyE62mSXx0,Ah negara gk maju mending pindah ke amrik damai gw daripada indo gw kasih rating negara indo -0,ah negara gk maju mending pindah ke amrik damai gw daripada indo gw kasih rating negara indo 0,-13,negative,0
TdyE62mSXx0,Iyh fit tu hf😭😭😭😭😭😭💝💝🥹,iyh fit tu hf,4,positive,1
TdyE62mSXx0,Kurang judol yang mau di blokir,kurang judol yang mau di blokir,-12,negative,0
TdyE62mSXx0,aku benci ibu pemerintah awas aja suatu saat nanti ibu akan liat saya menjadi presiden kalo ibu minta rumah baru tak akan ku kasih rumah baru untuk ibu!!!!!!!!!!!!!!!!!!!!😡😡😡,aku benci ibu pemerintah awas aja suatu saat nanti ibu akan liat saya menjadi presiden kalo ibu minta rumah baru tak akan ku kasih rumah baru untuk ibu,-9,negative,0
TdyE62mSXx0,Untung Aja Tidak Di Blokir Karena Redfinger,untung aja tidak di blokir karena redfinger,-11,negative,0
TdyE62mSXx0,YouTube kids nggak boleh ilarang blokir,youtube kids nggak boleh ilarang blokir,-8,negative,0
TdyE62mSXx0,itu hoax itu enggak bener patut nya Roblox enggak di blokir malah ada yg beda kok asik enggak di blokir horeeeeeeeee 😊😊😊😆😆😀😀😄😄,itu hoax itu enggak bener patut nya roblox enggak di blokir malah ada yg beda kok asik enggak di blokir horeeeeeeeee,-20,negative,0
TdyE62mSXx0,bagus pemerintah supaya anak punya masa depan👍  palingan yang gk terima bocil bocil fomo 😹,bagus pemerintah supaya anak punya masa depan palingan yang gk terima bocil bocil fomo,-14,negative,0
