video_id,comment,clean_comment
2BdXibzPPyc,Bulan puasa ini menjadi hari yang gelap bagi anak-anak mereka jadi nggak semangat puasanya😢😢,bulan puasa ini menjadi hari yang gelap bagi anak anak mereka jadi nggak semangat puasanya
2BdXibzPPyc,Yuotube jangan pliss aku umur 17,yuotube jangan pliss aku umur 17
2BdXibzPPyc,"PERHATIAN:BACA!!! <br>woyyyy ini tuh bukan DIBLOKIR ya bre... <br>tapi dibatasi<br>kalo diblokir yang ada dihujat bocil 16 kebawah<br>jadi akun lu masih ada walau kita gak bisa liat akun kita sendiri... <br>Kita tinggal nunggu umur 16 , nanti di kembaliin yaa guys, <br><br><b>tapi bisa diakalin pake memalsukan umur akun</b><br><br>catatan:yang pake hp ortu:awikwokwikwok aman banget",perhatian baca woyyyy ini tuh bukan diblokir ya bre tapi dibatasi kalo diblokir yang ada dihujat bocil 16 kebawah jadi akun lu masih ada walau kita gak bisa liat akun kita sendiri kita tinggal nunggu umur 16 nanti di kembaliin yaa guys tapi bisa diakalin pake memalsukan umur akun catatan yang pake hp ortu awikwokwikwok aman banget
2BdXibzPPyc,Bayangin dunia bisa di skip langsung di 16 tahun,bayangin dunia bisa di skip langsung di 16 tahun
2BdXibzPPyc,😂😂😂😂😂😂😂 hahahahaha prabowo lucu sekali hahahahahahaha dia hanya bisa melihat sisi baiknya tidak belihat sisi jahat aturan ini 😂😂😂 prebowo kaga jelasssssssssssss uuuuuuuuhuhuuuuuuhuuuuhuuuuu,hahahahaha prabowo lucu sekali hahahahahahaha dia hanya bisa melihat sisi baiknya tidak belihat sisi jahat aturan ini prebowo kaga jelasssssssssssss uuuuuuuuhuhuuuuuuhuuuuhuuuuu
2BdXibzPPyc,Itu gara gara mbak mbak mukenah pink😊,itu gara gara mbak mbak mukenah pink
2BdXibzPPyc,"Tau gak sih, bahkan orang dibawah umur jadi youtuber malah dihentikan paksa kan sedih &gt;:(",tau gak sih bahkan orang dibawah umur jadi youtuber malah dihentikan paksa kan sedih
2BdXibzPPyc,Dampaknya gk tau tuh,dampaknya gk tau tuh
2BdXibzPPyc,Plis jangan roblox,plis jangan roblox
2BdXibzPPyc,GK mau aku itu suka banget Roblox aku umur 8 tahun lagi😭😭,gk mau aku itu suka banget roblox aku umur 8 tahun lagi
2BdXibzPPyc,Mikir dong masa ditetapkan di sini oon,mikir dong masa ditetapkan di sini oon
2BdXibzPPyc,Seharusnya tu yang batasi tu 11 atau 10 karena banyak anak² yang toxic sama bullying dan lain-lainnya.kenapa harus dibawah 16 sih😔🥀😭🙏,seharusnya tu yang batasi tu 11 atau 10 karena banyak anak yang toxic sama bullying dan lain lainnya kenapa harus dibawah 16 sih
2BdXibzPPyc,Ya sudah tamat sudah aku telah mencari banyak informasi tentang ini dan keputusan perkiraan ku 28 maret aku berisiko demo,ya sudah tamat sudah aku telah mencari banyak informasi tentang ini dan keputusan perkiraan ku 28 maret aku berisiko demo
2BdXibzPPyc,itu hoax gak,itu hoax gak
2BdXibzPPyc,"YouTube jangan plis❤ saya 15 th saran saya pake fitur pengawasan layar rekam aja terus tembusin ke monitor komdigi... Soalnya jujur aja nyari info yang mudah lewat YouTube <br><br>- tiktok , Instagram setuju sih emg pada kurang bagus di sana sangat worth di batasi ketat",youtube jangan plis saya 15 th saran saya pake fitur pengawasan layar rekam aja terus tembusin ke monitor komdigi soalnya jujur aja nyari info yang mudah lewat youtube tiktok instagram setuju sih emg pada kurang bagus di sana sangat worth di batasi ketat
2BdXibzPPyc,lah kocakk kenapa gak game aja gitu truss kita nonton apa kocakkkk,lah kocakk kenapa gak game aja gitu truss kita nonton apa kocakkkk
2BdXibzPPyc,Kalian pikir nga susah bikin 700 subs kalian pikir gampang HAH?!,kalian pikir nga susah bikin 700 subs kalian pikir gampang hah
2BdXibzPPyc,Plis yutube jangan kalo mau tiktok noh uis mengerikan sarang monyet 🗿,plis yutube jangan kalo mau tiktok noh uis mengerikan sarang monyet
2BdXibzPPyc,Saya akan tak bisa nonton yutub ini!<br>Saya jg ga bisa nonton ceramah !<br>Saya ga bisa nonton pelajaran sekolah di yutub !<br>Saya tak terima aturan ini!<br>Lu aja pernah kan korupsi !<br>Lu tuh pemerintah harus bisa melindungi anak Indonesia dari syndrom!<br>Syndrom hanya ada di game dan aplikasi ini!<br>Tiktok<br>Roblox<br>Ff<br>PUBG<br>Sakura dan game dll<br>Knp sih ada aturan gini ?<br>Gw ga nonton aneh aneh di yutub!<br>Lu niat mau ngembangin negara Indonesia tapi apa ?<br>Lu malah merusak kebahagiaan anak dan lu jg bikin kesel !<br>Mentang&quot; lu pemerintah bisa menguasai semua aplikasi...<br>Gw tunggu 6-7 tahun dlu untuk <br>Bisa on yutub biasa !<br>Lu bikin mental anak rusak 😢<br>Dan lu gila..<br>Kami para anak&quot; akan memberhentikan yutub untuk si ban dan semacam aplikasi lainnya !,saya akan tak bisa nonton yutub ini saya jg ga bisa nonton ceramah saya ga bisa nonton pelajaran sekolah di yutub saya tak terima aturan ini lu aja pernah kan korupsi lu tuh pemerintah harus bisa melindungi anak indonesia dari syndrom syndrom hanya ada di game dan aplikasi ini tiktok roblox ff pubg sakura dan game dll knp sih ada aturan gini gw ga nonton aneh aneh di yutub lu niat mau ngembangin negara indonesia tapi apa lu malah merusak kebahagiaan anak dan lu jg bikin kesel mentang lu pemerintah bisa menguasai semua aplikasi gw tunggu 6 7 tahun dlu untuk bisa on yutub biasa lu bikin mental anak rusak dan lu gila kami para anak akan memberhentikan yutub untuk si ban dan semacam aplikasi lainnya
2BdXibzPPyc,GAK JELAS UDA KAMU GEME OVER DI TANG GW SAAT GW DEWASA 🌋🌋🌋🌋🤬🤬🤬🤬🤬🧨🧨🧨🧨💔💔💔💔💔☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️,gak jelas uda kamu geme over di tang gw saat gw dewasa
2BdXibzPPyc,KIAMAT PERANG DUNIA 3 TERADI INDONESIA PERANG NUKLIR KIAMAMAT AKAN TERJADI SEBELUM WAKTUNYA INDONESIA KENA SEMUA DAN KENA SELURU DUNIA THE LAST WORLD 🤬🤬🤬🤬🤬🤬💣💣💣💣☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️,kiamat perang dunia 3 teradi indonesia perang nuklir kiamamat akan terjadi sebelum waktunya indonesia kena semua dan kena seluru dunia the last world
2BdXibzPPyc,HIDUP DAN MAT1I,hidup dan mat1i
2BdXibzPPyc,g peduli lgi gue,g peduli lgi gue
2BdXibzPPyc,Saya akan kembali ke youtube kids sebagai anak biasa,saya akan kembali ke youtube kids sebagai anak biasa
2BdXibzPPyc,Dasarrrr,dasarrrr
2BdXibzPPyc,Saya setuju bangat,saya setuju bangat
2BdXibzPPyc,Padahal subs ku udh 243 ini pun butuh 1 tahun ngumpulin nya;(<br>  Yaaa harus ngulang lagii<br>Padahal aku mau dapet play button..,padahal subs ku udh 243 ini pun butuh 1 tahun ngumpulin nya yaaa harus ngulang lagii padahal aku mau dapet play button
2BdXibzPPyc,Alahhh the fu**,alahhh the fu
2BdXibzPPyc,Lihat mukanya aja pengen ku tonjok. Eh justru anak anak yang dibawah umur ini butuh hiburan dari YouTube,lihat mukanya aja pengen ku tonjok eh justru anak anak yang dibawah umur ini butuh hiburan dari youtube
2BdXibzPPyc,"Justru anak anak yang membutuhkan tutorial di YouTube atau jadi konten kreator. Apalagi banyak konten kreator di bawah umur, YouTube juga bisa menjadi platform video jika kita lagi bosen misalnya baca buku atau Ingn main sesuatu yang bikin bosen gitu. Platform media sosial itu lah seperti YouTube dan Roblox menjadi platform utama untuk kita seperti tutorial atau kreasi. Jadi untuk sekarang kita masih belum butuh peraturan seperti itu",justru anak anak yang membutuhkan tutorial di youtube atau jadi konten kreator apalagi banyak konten kreator di bawah umur youtube juga bisa menjadi platform video jika kita lagi bosen misalnya baca buku atau ingn main sesuatu yang bikin bosen gitu platform media sosial itu lah seperti youtube dan roblox menjadi platform utama untuk kita seperti tutorial atau kreasi jadi untuk sekarang kita masih belum butuh peraturan seperti itu
2BdXibzPPyc,Lah gantian koruptor di biarkan,lah gantian koruptor di biarkan
2BdXibzPPyc,Kalo game Roblox bakal di tutup masa kita anak anak di bawah 16 tahun harus main among US atau lainnya,kalo game roblox bakal di tutup masa kita anak anak di bawah 16 tahun harus main among us atau lainnya
2BdXibzPPyc,NGGAK AKU NGGAK SETUJU,nggak aku nggak setuju
2BdXibzPPyc,😭😭😭 pls lah jangan kami juga punya hak buat bermain percuma kami kalo punya handphone,pls lah jangan kami juga punya hak buat bermain percuma kami kalo punya handphone
2BdXibzPPyc,Demo² 🤬🤬🤬🤬🤬🤬🤬,demo
2BdXibzPPyc,Gtw lagi ak mah,gtw lagi ak mah
2BdXibzPPyc,Semoga dia cepat masuk RSJ,semoga dia cepat masuk rsj
2BdXibzPPyc,sok jadi tuhan lo,sok jadi tuhan lo
2BdXibzPPyc,13-16 tahun kan? Bukan 12 tahun?,13 16 tahun kan bukan 12 tahun
2BdXibzPPyc,bu KORUPTOR DI BIARIN?!,bu koruptor di biarin
2BdXibzPPyc,Pakai hp emak ku aja lah kan aku Tunggal gak punya adek jadinya gak direbut tuh hp,pakai hp emak ku aja lah kan aku tunggal gak punya adek jadinya gak direbut tuh hp
2BdXibzPPyc,Somoga dia langsung lupain,somoga dia langsung lupain
2BdXibzPPyc,Gk aku gimana mau bikin konten untuk gasilin uang itu juga untuk orang tua ku😭😭,gk aku gimana mau bikin konten untuk gasilin uang itu juga untuk orang tua ku
2BdXibzPPyc,Alhamdulillah tiktok udah ditidak di akses oleh orang dongo,alhamdulillah tiktok udah ditidak di akses oleh orang dongo
2BdXibzPPyc,"Ngilangin akun medsos elit, ngilangin koruptor sulit😂",ngilangin akun medsos elit ngilangin koruptor sulit
2BdXibzPPyc,Channelku😭,channelku
2BdXibzPPyc,Alah😢😢😢😢,alah
2BdXibzPPyc,Kami sudah muak. <br>Putus asa BESAR!<br>baiknya mereka masuk neraka 🔥.<br><br>Kerjanya bikin anak kecil frustasi doang lu 😤,kami sudah muak putus asa besar baiknya mereka masuk neraka kerjanya bikin anak kecil frustasi doang lu
2BdXibzPPyc,Ada fitur report di YouTube 😃😃😃😃👍,ada fitur report di youtube
2BdXibzPPyc,Yah Ga bisa berpendapat lagi,yah ga bisa berpendapat lagi
2BdXibzPPyc,Alah 😂,alah
2BdXibzPPyc,Mantap... Tapi pakai nik,mantap tapi pakai nik
2BdXibzPPyc,Pembatasan penggunaan sosmed bagi anak-anak bukanlah solusi yang hakiki karena mereka akan tetap bisa bersosmed dengan akun palsu atau akun orang lain apalagi game online ini memberikan dampak negatif yaitu kecanduan. Dunia digital sosmed digunakan untuk kepentingan para kapitalis ada keuntungannya bagi mereka maka sudah tak heran penguasa membuat aturan setengah hati. Islam mengatur dunia digital atas kemaslahatan umat yaitu membuat dunia sosmed untuk menambah keimanan kepada Allah dan dari sosmed tersebut membentuk generasi yang takut kepada Allah serta  menjalankan aturan Nya dengan sempurna sebab generasi mampu memilah perbuatan baik atau buruk.,pembatasan penggunaan sosmed bagi anak anak bukanlah solusi yang hakiki karena mereka akan tetap bisa bersosmed dengan akun palsu atau akun orang lain apalagi game online ini memberikan dampak negatif yaitu kecanduan dunia digital sosmed digunakan untuk kepentingan para kapitalis ada keuntungannya bagi mereka maka sudah tak heran penguasa membuat aturan setengah hati islam mengatur dunia digital atas kemaslahatan umat yaitu membuat dunia sosmed untuk menambah keimanan kepada allah dan dari sosmed tersebut membentuk generasi yang takut kepada allah serta menjalankan aturan nya dengan sempurna sebab generasi mampu memilah perbuatan baik atau buruk
2BdXibzPPyc,Setuju sih tapi jangan berlebihan 🗿,setuju sih tapi jangan berlebihan
2BdXibzPPyc,"Setuju ,TPI lebih setuju KLO aplikasi game yg sering dimainkan anak anak",setuju tpi lebih setuju klo aplikasi game yg sering dimainkan anak anak
2BdXibzPPyc,"S7 sih yang penting jangan kebablasan. Takutnya kebablasan, malah aturannya ditambah ntar dr usia 16 sampai 60 tahun. 😁😁😁",s7 sih yang penting jangan kebablasan takutnya kebablasan malah aturannya ditambah ntar dr usia 16 sampai 60 tahun
Hy5rx58GES4,HOAX,hoax
Hy5rx58GES4,Penbohong bukti nya aku Masi bisa main Roblox ayo kita demo  demo demooooooo 👿👿👿👿😈😈👿😈😈😈😈😈😈😈😠😠😤😤😤😠😤😤😠😠😤😤,penbohong bukti nya aku masi bisa main roblox ayo kita demo demo demooooooo
Hy5rx58GES4,"kalo g pake KTP, mana tau usianya.. bisa dikarang",kalo g pake ktp mana tau usianya bisa dikarang
Hy5rx58GES4,Ngopi dulu,ngopi dulu
Hy5rx58GES4,"Yey, umurku 17 thum😊",yey umurku 17 thum
Hy5rx58GES4,Gak boleh kalau aplikasinya kami di Batasin Batasin noh judol sama uang pajak kami,gak boleh kalau aplikasinya kami di batasin batasin noh judol sama uang pajak kami
Hy5rx58GES4,Saya setuju tapi saya tidak setuju kalau YouTube dan Roblox di hapus <br>saya tidak setuju 😢😢😢,saya setuju tapi saya tidak setuju kalau youtube dan roblox di hapus saya tidak setuju
Hy5rx58GES4,Untuk ada gotube,untuk ada gotube
Hy5rx58GES4,"GAME,SOSMED DI HAPUS!!???<br>JUDI KAGA DI HAPUS!?<br>PERCUMA LU BIKIN ATURAN KAYA GINI NANTI UJUNG-UJUNGNYA ORANG DEWASA GAK BERPENDIDIKAN!!!!!!😠😠😠😠😠😠😠😡😡🤬🤬🤬🤬🤬🤬",game sosmed di hapus judi kaga di hapus percuma lu bikin aturan kaya gini nanti ujung ujungnya orang dewasa gak berpendidikan
Hy5rx58GES4,aku tidak setuju,aku tidak setuju
Hy5rx58GES4,jangan dulu umur ku 20,jangan dulu umur ku 20
Hy5rx58GES4,Diblokir aja😂😂,diblokir aja
Hy5rx58GES4,Kalo YouTube saya tidak setuju 🤬🤬🤬🤬,kalo youtube saya tidak setuju
Hy5rx58GES4,Saya setuju tapi YouTube jangan karna cita cita saya jadi YouTubers dan juga di akun kedua saya udah hampir 100 subscribe dan juga biarkan anak anak bermain YouTube karna tidak ada tontonan lain,saya setuju tapi youtube jangan karna cita cita saya jadi youtubers dan juga di akun kedua saya udah hampir 100 subscribe dan juga biarkan anak anak bermain youtube karna tidak ada tontonan lain
Hy5rx58GES4,Euhmmm terus main apa? Main babybus????? 💢,euhmmm terus main apa main babybus
Hy5rx58GES4,Boleh aja asal jangan bedain usia aja kayak anak sama anak org dewasa sama org dewasa jangan diblokir,boleh aja asal jangan bedain usia aja kayak anak sama anak org dewasa sama org dewasa jangan diblokir
Hy5rx58GES4,You tube jangan lah 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,you tube jangan lah
Hy5rx58GES4,Blok aja lah bisa sekarang sebelum telat seting akunnya umur20+ padahal umur masih 9 blok aja tua bangka bau tanah wlee,blok aja lah bisa sekarang sebelum telat seting akunnya umur20 padahal umur masih 9 blok aja tua bangka bau tanah wlee
Hy5rx58GES4,Saya sangat setuju karna ini sangat bermanfaat tapi kalo YouTube saya tidak setuju,saya sangat setuju karna ini sangat bermanfaat tapi kalo youtube saya tidak setuju
Hy5rx58GES4,Kalok YouTube kalian gak bisa bikin iklan sama berita kalok Roblox gak bisa chat sama usia di tambah gak bisa 28 Maret beh maulu apa,kalok youtube kalian gak bisa bikin iklan sama berita kalok roblox gak bisa chat sama usia di tambah gak bisa 28 maret beh maulu apa
Hy5rx58GES4,Roblox udah gak bisa chat di tambah gak boleh nonton YouTube,roblox udah gak bisa chat di tambah gak boleh nonton youtube
Hy5rx58GES4,Ngatur banget lu😡,ngatur banget lu
Hy5rx58GES4,Gue GK setuju banget umur gua 10 kita tu cuma mau hiburan kali kita tu mau bahagia tau GK lu,gue gk setuju banget umur gua 10 kita tu cuma mau hiburan kali kita tu mau bahagia tau gk lu
Hy5rx58GES4,Apakah kita masih bisa menonton walaupun tak punya akun,apakah kita masih bisa menonton walaupun tak punya akun
Hy5rx58GES4,Tapi harus konsekwen lo bapak2 yang bikin aturan.....peraturan jangan untuk RAKYAT saja....tapi harus diterapkan juga untuk keluarga dan anak2 sampean lo ya......INGAT.....berbuat dan berlakulah adil....insya Allaah jabatan danpangkat sampean akan berkah dunia akhirat...!👍👍👍,tapi harus konsekwen lo bapak2 yang bikin aturan peraturan jangan untuk rakyat saja tapi harus diterapkan juga untuk keluarga dan anak2 sampean lo ya ingat berbuat dan berlakulah adil insya allaah jabatan danpangkat sampean akan berkah dunia akhirat
Hy5rx58GES4,Kami para anak anak tdk setuju aku masih 11 thn aku ga setuju 😭😭😭😭,kami para anak anak tdk setuju aku masih 11 thn aku ga setuju
Hy5rx58GES4,"Kalo pembuatan akun tidak berdasarkan  NIK tapi dengan nomor seluler, bgmna mendeteksi se²org berada 16 tahun ke bawah? Dan bgmna jika pakai identitas org lain atau memaksa pakai HP ortunya? <br>Regulasi mah gampang tapi penerapan dan pengawasan yg tdk segampang itu!",kalo pembuatan akun tidak berdasarkan nik tapi dengan nomor seluler bgmna mendeteksi se org berada 16 tahun ke bawah dan bgmna jika pakai identitas org lain atau memaksa pakai hp ortunya regulasi mah gampang tapi penerapan dan pengawasan yg tdk segampang itu
Hy5rx58GES4,Supaya anak tau diri.,supaya anak tau diri
Hy5rx58GES4,"Syukur alhamdullah, bisa ada aturan ini.",syukur alhamdullah bisa ada aturan ini
Hy5rx58GES4,"Nah ini baru aturan yg bener,sangat se7",nah ini baru aturan yg bener sangat se7
Hy5rx58GES4,Sangat sangat setuju...,sangat sangat setuju
Hy5rx58GES4,Setuju sekali tapi pendidikan sejarah kembalikan juga ini sangat penting untuk generasi penerus bangsa,setuju sekali tapi pendidikan sejarah kembalikan juga ini sangat penting untuk generasi penerus bangsa
Hy5rx58GES4,Aku U 30 gak punya tuh,aku u 30 gak punya tuh
Hy5rx58GES4,Nah itu setuju saya,nah itu setuju saya
Hy5rx58GES4,"Ini program bagus,kalau bnran jd",ini program bagus kalau bnran jd
Hy5rx58GES4,Setuju sekali,setuju sekali
Hy5rx58GES4,Kami setuju kadang2 anak dibawah 16 th kll sudah maen hp rata 2semua lupa diri.setuju setuju setuju..dulu di masjid di musoollah anak2 rame pada ngaji kumpul. sekarang semua pada maen hp gak perduli waktu mantaaap,kami setuju kadang2 anak dibawah 16 th kll sudah maen hp rata 2semua lupa diri setuju setuju setuju dulu di masjid di musoollah anak2 rame pada ngaji kumpul sekarang semua pada maen hp gak perduli waktu mantaaap
Hy5rx58GES4,Kami sgt setuju bila membenahi ke arah yg lebih good lbih positip keturunan dari kita ank Indonesia agr cerdas semua kalo pinter SDH bnyak yg keplinger ngga guna,kami sgt setuju bila membenahi ke arah yg lebih good lbih positip keturunan dari kita ank indonesia agr cerdas semua kalo pinter sdh bnyak yg keplinger ngga guna
Hy5rx58GES4,Setuju....,setuju
Hy5rx58GES4,Ngatur sialan,ngatur sialan
RsKRrIp--Mg,Akun ig anak saya masih ada nih sama chat WA,akun ig anak saya masih ada nih sama chat wa
